"global","stock","m","g","b","d","c_","del","r","f","rho_plus","vul","eq"
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
FALSE,TRUE,0.05,0.05,0.6525,0.1,0.2,0.1,0.01,0.9,0.3004,0.451687624090007,0.31909577875349
FALSE,TRUE,0.05,0.05,0.655,0.1,0.2,0.1,0.01,0.9,0.3352,0.439133016627078,0.314523572078492
FALSE,TRUE,0.05,0.05,0.6575,0.1,0.2,0.1,0.01,0.9,0.3431,0.426444833625219,0.298402077159031
FALSE,TRUE,0.05,0.05,0.66,0.1,0.2,0.1,0.01,0.9,0.3146,0.432719771501111,0.310584211835611
FALSE,TRUE,0.05,0.05,0.6625,0.1,0.2,0.1,0.01,0.9,0.2932,0.444824051930304,0.301662552425428
FALSE,TRUE,0.05,0.05,0.665,0.1,0.2,0.1,0.01,0.9,0.2589,0.474108170310702,0.292958100481344
FALSE,TRUE,0.05,0.05,0.6675,0.1,0.2,0.1,0.01,0.9,0.2843,0.443820224719101,0.298811983595713
FALSE,TRUE,0.05,0.05,0.67,0.1,0.2,0.1,0.01,0.9,0.3538,0.416383219954649,0.287881713965434
FALSE,TRUE,0.05,0.05,0.6725,0.1,0.2,0.1,0.01,0.9,0.1983,0.522558254833912,0.279981950657293
FALSE,TRUE,0.05,0.05,0.675,0.1,0.2,0.1,0.01,0.9,0.2443,0.480131093814011,0.290526310812361
FALSE,TRUE,0.05,0.05,0.6775,0.1,0.2,0.1,0.01,0.9,0.3382,0.419148302561048,0.283111921809058
FALSE,TRUE,0.05,0.05,0.68,0.1,0.2,0.1,0.01,0.9,0.3199,0.440031397174254,0.28525327638879
FALSE,TRUE,0.05,0.05,0.6825,0.1,0.2,0.1,0.01,0.9,0.2838,0.458436505129112,0.279166159455792
FALSE,TRUE,0.05,0.05,0.685,0.1,0.2,0.1,0.01,0.9,0.2933,0.44167514411665,0.28192153518393
FALSE,TRUE,0.05,0.05,0.6875,0.1,0.2,0.1,0.01,0.9,0.2329,0.482471141513467,0.272806201710097
FALSE,TRUE,0.05,0.05,0.69,0.1,0.2,0.1,0.01,0.9,0.3046,0.437704381948986,0.27484865720734
FALSE,TRUE,0.05,0.05,0.6925,0.1,0.2,0.1,0.01,0.9,0.1767,0.519198664440735,0.266041640694078
FALSE,TRUE,0.05,0.05,0.695,0.1,0.2,0.1,0.01,0.9,0.1793,0.510286951813752,0.25675772678167
FALSE,TRUE,0.05,0.05,0.6975,0.1,0.2,0.1,0.01,0.9,0.2353,0.481302521008403,0.269071135259642
FALSE,TRUE,0.05,0.05,0.7,0.1,0.2,0.1,0.01,0.9,0.3199,0.422287845819086,0.268995060560031
FALSE,TRUE,0.05,0.05,0.7025,0.1,0.2,0.1,0.01,0.9,0.1972,0.519573835480674,0.252091841314965
FALSE,TRUE,0.05,0.05,0.705,0.1,0.2,0.1,0.01,0.9,0.2648,0.451005961251863,0.263612585222213
FALSE,TRUE,0.05,0.05,0.7075,0.1,0.2,0.1,0.01,0.9,0.1933,0.489842559674962,0.252351388486951
FALSE,TRUE,0.05,0.05,0.71,0.1,0.2,0.1,0.01,0.9,0.2538,0.478089222266088,0.258825560734716
FALSE,TRUE,0.05,0.05,0.7125,0.1,0.2,0.1,0.01,0.9,0.2605,0.457970465732677,0.265336546624696
FALSE,TRUE,0.05,0.05,0.715,0.1,0.2,0.1,0.01,0.9,0.1908,0.492831541218638,0.255645812645942
FALSE,TRUE,0.05,0.05,0.7175,0.1,0.2,0.1,0.01,0.9,0.1306,0.545621780721118,0.243632438243186
FALSE,TRUE,0.05,0.05,0.72,0.1,0.2,0.1,0.01,0.9,0.2247,0.492679680567879,0.252158164896562
FALSE,TRUE,0.05,0.05,0.7225,0.1,0.2,0.1,0.01,0.9,0.2356,0.483502538071066,0.250318601610793
FALSE,TRUE,0.05,0.05,0.725,0.1,0.2,0.1,0.01,0.9,0.3485,0.407118547929665,0.25592332159148
FALSE,TRUE,0.05,0.05,0.7275,0.1,0.2,0.1,0.01,0.9,0.2123,0.483698183511877,0.252802429852469
FALSE,TRUE,0.05,0.05,0.73,0.1,0.2,0.1,0.01,0.9,0.1729,0.524571428571429,0.240867974789442
FALSE,TRUE,0.05,0.05,0.7325,0.1,0.2,0.1,0.01,0.9,0.3518,0.411848883800801,0.249596813331426
FALSE,TRUE,0.05,0.05,0.735,0.1,0.2,0.1,0.01,0.9,0.317,0.419886003799873,0.241554403872338
FALSE,TRUE,0.05,0.05,0.7375,0.1,0.2,0.1,0.01,0.9,0.195,0.49222668004012,0.233250291741273
FALSE,TRUE,0.05,0.05,0.74,0.1,0.2,0.1,0.01,0.9,0.3027,0.426024658447184,0.246223189511573
FALSE,TRUE,0.05,0.05,0.7425,0.1,0.2,0.1,0.01,0.9,0.1666,0.527957622130665,0.23773526156402
FALSE,TRUE,0.05,0.05,0.745,0.1,0.2,0.1,0.01,0.9,0.1544,0.55808729139923,0.232392661646504
FALSE,TRUE,0.05,0.05,0.7475,0.1,0.2,0.1,0.01,0.9,0.3312,0.414582062233069,0.245853509094934
FALSE,TRUE,0.05,0.05,0.75,0.1,0.2,0.1,0.01,0.9,0.2982,0.423102753525856,0.240469170115562
FALSE,TRUE,0.05,0.05,0.7525,0.1,0.2,0.1,0.01,0.9,0.2184,0.478329571106095,0.231740082874843
FALSE,TRUE,0.05,0.05,0.755,0.1,0.2,0.1,0.01,0.9,0.1051,0.569496268656716,0.233049647213197
FALSE,TRUE,0.05,0.05,0.7575,0.1,0.2,0.1,0.01,0.9,0.0475,0.682815356489945,0.230177054471003
FALSE,TRUE,0.05,0.05,0.76,0.1,0.2,0.1,0.01,0.9,0.0851,0.594579646017699,0.229881346394601
FALSE,TRUE,0.05,0.05,0.7625,0.1,0.2,0.1,0.01,0.9,0.2813,0.438898756660746,0.225382299023899
FALSE,TRUE,0.05,0.05,0.765,0.1,0.2,0.1,0.01,0.9,0.2128,0.475417439703154,0.232409143504246
FALSE,TRUE,0.05,0.05,0.7675,0.1,0.2,0.1,0.01,0.9,0.1754,0.503682719546742,0.21861175282247
FALSE,TRUE,0.05,0.05,0.77,0.1,0.2,0.1,0.01,0.9,0.2072,0.479819563152896,0.215792471754367
FALSE,TRUE,0.05,0.05,0.7725,0.1,0.2,0.1,0.01,0.9,0.1938,0.491290983606557,0.221672010170415
FALSE,TRUE,0.05,0.05,0.775,0.1,0.2,0.1,0.01,0.9,0.28,0.441663665826431,0.226188651664503
FALSE,TRUE,0.05,0.05,0.7775,0.1,0.2,0.1,0.01,0.9,0.2919,0.425970456887667,0.226447980362729
FALSE,TRUE,0.05,0.05,0.78,0.1,0.2,0.1,0.01,0.9,0.3191,0.413467589679043,0.226836973410066
FALSE,TRUE,0.05,0.05,0.7825,0.1,0.2,0.1,0.01,0.9,0.2825,0.422218284904323,0.217871109931151
FALSE,TRUE,0.05,0.05,0.785,0.1,0.2,0.1,0.01,0.9,0.2768,0.439218523878437,0.217434428846957
FALSE,TRUE,0.05,0.05,0.7875,0.1,0.2,0.1,0.01,0.9,0.2956,0.426535459789617,0.216430062353313
FALSE,TRUE,0.05,0.05,0.79,0.1,0.2,0.1,0.01,0.9,0,1,0.20680124444685
FALSE,TRUE,0.05,0.05,0.7925,0.1,0.2,0.1,0.01,0.9,0.2962,0.431016775077028,0.222514106847515
FALSE,TRUE,0.05,0.05,0.795,0.1,0.2,0.1,0.01,0.9,0,1,0.209520100904441
FALSE,TRUE,0.05,0.05,0.7975,0.1,0.2,0.1,0.01,0.9,0.1666,0.52739313666466,0.211762721219489
FALSE,TRUE,0.05,0.05,0.8,0.1,0.2,0.1,0.01,0.9,0.1807,0.495628415300546,0.208025020694409
FALSE,TRUE,0.05,0.05,0.8025,0.1,0.2,0.1,0.01,0.9,0.2173,0.471201814058957,0.202583606343306
FALSE,TRUE,0.05,0.05,0.805,0.1,0.2,0.1,0.01,0.9,0.231,0.457524795170332,0.204716416148533
FALSE,TRUE,0.05,0.05,0.8075,0.1,0.2,0.1,0.01,0.9,0.278,0.424041562164099,0.210048440661599
FALSE,TRUE,0.05,0.05,0.81,0.1,0.2,0.1,0.01,0.9,0.1679,0.488629737609329,0.209146951651845
FALSE,TRUE,0.05,0.05,0.8125,0.1,0.2,0.1,0.01,0.9,0.2444,0.45202123315639,0.204691538347909
FALSE,TRUE,0.05,0.05,0.815,0.1,0.2,0.1,0.01,0.9,0.3063,0.416066753926702,0.207960334038234
FALSE,TRUE,0.05,0.05,0.8175,0.1,0.2,0.1,0.01,0.9,0.3395,0.398145422431557,0.200571960217637
FALSE,TRUE,0.05,0.05,0.82,0.1,0.2,0.1,0.01,0.9,0.2391,0.456349206349206,0.205298879515479
FALSE,TRUE,0.05,0.05,0.8225,0.1,0.2,0.1,0.01,0.9,0.4217,0.356904364416885,0.207961435737145
FALSE,TRUE,0.05,0.05,0.825,0.1,0.2,0.1,0.01,0.9,0.3082,0.409636599610642,0.196092752918533
FALSE,TRUE,0.05,0.05,0.8275,0.1,0.2,0.1,0.01,0.9,0.1999,0.478186274509804,0.198258900353108
FALSE,TRUE,0.05,0.05,0.83,0.1,0.2,0.1,0.01,0.9,0.2232,0.469056099732858,0.205817239964788
FALSE,TRUE,0.05,0.05,0.8325,0.1,0.2,0.1,0.01,0.9,0.3203,0.408637355784222,0.209542644451762
FALSE,TRUE,0.05,0.05,0.835,0.1,0.2,0.1,0.01,0.9,0,1,0.200751598497744
FALSE,TRUE,0.05,0.05,0.8375,0.1,0.2,0.1,0.01,0.9,0.3623,0.379215035931454,0.203545651862975
FALSE,TRUE,0.05,0.05,0.84,0.1,0.2,0.1,0.01,0.9,0.3221,0.413193356314635,0.194892559284164
FALSE,TRUE,0.05,0.05,0.8425,0.1,0.2,0.1,0.01,0.9,0.1331,0.545722713864307,0.199349728000567
FALSE,TRUE,0.05,0.05,0.845,0.1,0.2,0.1,0.01,0.9,0.2938,0.414353419092756,0.195486848446351
FALSE,TRUE,0.05,0.05,0.8475,0.1,0.2,0.1,0.01,0.9,0.3414,0.395218417945691,0.19731543048385
FALSE,TRUE,0.05,0.05,0.85,0.1,0.2,0.1,0.01,0.9,0.3203,0.400872817955112,0.200447041176786
FALSE,TRUE,0.05,0.05,0.8525,0.1,0.2,0.1,0.01,0.9,0,1,0.182654589798288
FALSE,TRUE,0.05,0.05,0.855,0.1,0.2,0.1,0.01,0.9,0,1,0.190894819544087
FALSE,TRUE,0.05,0.05,0.8575,0.1,0.2,0.1,0.01,0.9,0.2605,0.440175840978593,0.197592883387739
FALSE,TRUE,0.05,0.05,0.86,0.1,0.2,0.1,0.01,0.9,0.3699,0.37227965179543,0.191257309604668
FALSE,TRUE,0.05,0.05,0.8625,0.1,0.2,0.1,0.01,0.9,0.0807,0.596018735362998,0.188454410741692
FALSE,TRUE,0.05,0.05,0.865,0.1,0.2,0.1,0.01,0.9,0.0874,0.605494505494505,0.183728862245434
FALSE,TRUE,0.05,0.05,0.8675,0.1,0.2,0.1,0.01,0.9,0.2501,0.428714057507987,0.19287882134358
FALSE,TRUE,0.05,0.05,0.87,0.1,0.2,0.1,0.01,0.9,0.0993,0.556621880998081,0.184502154137654
FALSE,TRUE,0.05,0.05,0.8725,0.1,0.2,0.1,0.01,0.9,0.3774,0.365033112582781,0.189978378478967
FALSE,TRUE,0.05,0.05,0.875,0.1,0.2,0.1,0.01,0.9,0.129,0.530651340996169,0.18259130138877
FALSE,TRUE,0.05,0.05,0.8775,0.1,0.2,0.1,0.01,0.9,0.0443,0.650602409638554,0.187951010318566
FALSE,TRUE,0.05,0.05,0.88,0.1,0.2,0.1,0.01,0.9,0,1,0.18611277709485
FALSE,TRUE,0.05,0.05,0.8825,0.1,0.2,0.1,0.01,0.9,0.3537,0.364700902934537,0.182901309060087
FALSE,TRUE,0.05,0.05,0.885,0.1,0.2,0.1,0.01,0.9,0.2269,0.459129275877388,0.176947200440893
FALSE,TRUE,0.05,0.05,0.8875,0.1,0.2,0.1,0.01,0.9,0.0709,0.614341085271318,0.173970146131296
FALSE,TRUE,0.05,0.05,0.89,0.1,0.2,0.1,0.01,0.9,0,1,0.180402333832855
FALSE,TRUE,0.05,0.05,0.8925,0.1,0.2,0.1,0.01,0.9,0.0355,0.662735849056604,0.179930909428771
FALSE,TRUE,0.05,0.05,0.895,0.1,0.2,0.1,0.01,0.9,0.3504,0.371994342291372,0.183113024156338
FALSE,TRUE,0.05,0.05,0.8975,0.1,0.2,0.1,0.01,0.9,0.0306,0.674731182795699,0.178705205978153
FALSE,TRUE,0.05,0.05,0.9,0.1,0.2,0.1,0.01,0.9,0.2511,0.43423674770825,0.175940021976684
FALSE,TRUE,0.05,0.05,0.9025,0.1,0.2,0.1,0.01,0.9,0.1096,0.549697493517718,0.178382151518305
FALSE,TRUE,0.05,0.05,0.905,0.1,0.2,0.1,0.01,0.9,0.3172,0.399904822335025,0.174707102208098
FALSE,TRUE,0.05,0.05,0.9075,0.1,0.2,0.1,0.01,0.9,0,1,0.169941393102605
FALSE,TRUE,0.05,0.05,0.91,0.1,0.2,0.1,0.01,0.9,0,1,0.168423953387423
FALSE,TRUE,0.05,0.05,0.9125,0.1,0.2,0.1,0.01,0.9,0.3343,0.383992805755396,0.180053007315102
FALSE,TRUE,0.05,0.05,0.915,0.1,0.2,0.1,0.01,0.9,0.0564,0.619651347068146,0.173452771355824
FALSE,TRUE,0.05,0.05,0.9175,0.1,0.2,0.1,0.01,0.9,0.329,0.3877457002457,0.175192183720544
FALSE,TRUE,0.05,0.05,0.92,0.1,0.2,0.1,0.01,0.9,0.185,0.480728051391863,0.171808669257665
FALSE,TRUE,0.05,0.05,0.9225,0.1,0.2,0.1,0.01,0.9,0.3339,0.363649940262843,0.174622933237449
FALSE,TRUE,0.05,0.05,0.925,0.1,0.2,0.1,0.01,0.9,0,0.85,0.172540812331308
FALSE,TRUE,0.05,0.05,0.9275,0.1,0.2,0.1,0.01,0.9,0.2313,0.458479020979021,0.171415988393508
FALSE,TRUE,0.05,0.05,0.93,0.1,0.2,0.1,0.01,0.9,0.1338,0.527492668621701,0.170195434758873
FALSE,TRUE,0.05,0.05,0.9325,0.1,0.2,0.1,0.01,0.9,0.2153,0.462347988774556,0.168754465015505
FALSE,TRUE,0.05,0.05,0.935,0.1,0.2,0.1,0.01,0.9,0.3307,0.383742052679382,0.173273493492525
FALSE,TRUE,0.05,0.05,0.9375,0.1,0.2,0.1,0.01,0.9,0,1,0.168393904232764
FALSE,TRUE,0.05,0.05,0.94,0.1,0.2,0.1,0.01,0.9,0.4077,0.346979038224414,0.171013979254015
FALSE,TRUE,0.05,0.05,0.9425,0.1,0.2,0.1,0.01,0.9,0.2609,0.440615264797508,0.174733078913697
FALSE,TRUE,0.05,0.05,0.945,0.1,0.2,0.1,0.01,0.9,0,1,0.163643900452392
FALSE,TRUE,0.05,0.05,0.9475,0.1,0.2,0.1,0.01,0.9,0.2171,0.452105506709857,0.167098698970838
FALSE,TRUE,0.05,0.05,0.95,0.1,0.2,0.1,0.01,0.9,0,1,0.165286741705919
FALSE,TRUE,0.05,0.05,0.9525,0.1,0.2,0.1,0.01,0.9,0.4608,0.318835840418574,0.171052634051742
FALSE,TRUE,0.05,0.05,0.955,0.1,0.2,0.1,0.01,0.9,0,1,0.165449917502156
FALSE,TRUE,0.05,0.05,0.9575,0.1,0.2,0.1,0.01,0.9,0,1,0.161375214557003
FALSE,TRUE,0.05,0.05,0.96,0.1,0.2,0.1,0.01,0.9,0.0947,0.543154761904762,0.160016980241952
FALSE,TRUE,0.05,0.05,0.9625,0.1,0.2,0.1,0.01,0.9,0,1,0.160057969865072
FALSE,TRUE,0.05,0.05,0.965,0.1,0.2,0.1,0.01,0.9,0.2483,0.451411290322581,0.165390394813798
FALSE,TRUE,0.05,0.05,0.9675,0.1,0.2,0.1,0.01,0.9,0.406,0.335449340303709,0.162078934571667
FALSE,TRUE,0.05,0.05,0.97,0.1,0.2,0.1,0.01,0.9,0,1,0.158791823301905
FALSE,TRUE,0.05,0.05,0.9725,0.1,0.2,0.1,0.01,0.9,0.2125,0.458789899952358,0.163733581786145
FALSE,TRUE,0.05,0.05,0.975,0.1,0.2,0.1,0.01,0.9,0,1,0.151777228244232
FALSE,TRUE,0.05,0.05,0.9775,0.1,0.2,0.1,0.01,0.9,0.2482,0.436067551266586,0.164320396683908
FALSE,TRUE,0.05,0.05,0.98,0.1,0.2,0.1,0.01,0.9,0,1,0.158329994602581
FALSE,TRUE,0.05,0.05,0.9825,0.1,0.2,0.1,0.01,0.9,0.0459,0.612810707456979,0.156606756906675
FALSE,TRUE,0.05,0.05,0.985,0.1,0.2,0.1,0.01,0.9,0.179,0.479911942762796,0.157809630343218
FALSE,TRUE,0.05,0.05,0.9875,0.1,0.2,0.1,0.01,0.9,0.3524,0.371383557719851,0.154962011595484
FALSE,TRUE,0.05,0.05,0.99,0.1,0.2,0.1,0.01,0.9,0,1,0.155919400657222
FALSE,TRUE,0.05,0.05,0.9925,0.1,0.2,0.1,0.01,0.9,0.3467,0.365736704446382,0.157720019785411
FALSE,TRUE,0.05,0.05,0.995,0.1,0.2,0.1,0.01,0.9,0.3125,0.384093113482056,0.159197606043061
FALSE,TRUE,0.05,0.05,0.9975,0.1,0.2,0.1,0.01,0.9,0.2559,0.424476077500989,0.163925882067544
FALSE,TRUE,0.05,0.05,1,0.1,0.2,0.1,0.01,0.9,0.1298,0.512102874432678,0.156070048464367
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
TRUE,FALSE,0.05,0.075,0.2,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.205,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.21,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.215,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.22,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.23,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.235,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.24,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.245,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.25,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.255,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.26,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.265,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.27,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.28,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2825,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.285,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2875,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.29,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2925,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.295,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.2975,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.305,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.31,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.315,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.32,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.33,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.335,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.34,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.345,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.35,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.355,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3575,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.36,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3625,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.365,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3675,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.37,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3725,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3775,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.38,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3825,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.385,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3875,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.39,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3925,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.395,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.3975,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4025,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.405,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4075,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.41,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4125,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.415,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4175,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.42,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4225,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4275,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.43,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4325,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.435,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4375,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.44,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4425,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.445,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4475,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.45,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4525,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.455,0.1,0.2,0.1,0.01,0.9,0,NA,0
TRUE,FALSE,0.05,0.075,0.4575,0.1,0.2,0.1,0.01,0.9,0,NA,0
